"id","alumno_id","curso_id","periodo","vez_cursado","nota_pc1","nota_parcial","nota_pc2","promedio_proyectado","asistencia_porcentaje","estado"
"1802","389","8","2025-II","2","9.28","6.71",,"8","64","MATRICULADO"
"1803","389","1","2025-II","3","9.36","8.45",,"8.91","61","MATRICULADO"
"1804","390","5","2025-II","1","8.4","10.03",,"9.22","62","MATRICULADO"
"1805","390","8","2025-II","1","6.09","6.9",,"6.5","55","MATRICULADO"
"1806","390","12","2025-II","3","8.61","5.6",,"7.11","57","MATRICULADO"
"1807","390","3","2025-II","1","7.05","5.52",,"6.29","55","MATRICULADO"
"1808","390","25","2025-II","2","10.43","7.31",,"8.87","63","MATRICULADO"
"1809","391","5","2025-II","1","5.75","9.94",,"7.85","57","MATRICULADO"
"1810","391","22","2025-II","2","7.02","9.78",,"8.4","58","MATRICULADO"
"1811","391","7","2025-II","3","8.61","5.81",,"7.21","59","MATRICULADO"
"1812","391","2","2025-II","1","6.28","8.77",,"7.53","63","MATRICULADO"
"1813","392","28","2025-II","2","7.17","7.57",,"7.37","55","MATRICULADO"
"1814","392","3","2025-II","2","10.03","9.28",,"9.66","55","MATRICULADO"
"1815","392","2","2025-II","2","7.49","10.31",,"8.9","61","MATRICULADO"
"1816","392","6","2025-II","3","9.77","6.17",,"7.97","56","MATRICULADO"
"1817","392","4","2025-II","3","6.81","6.81",,"6.81","60","MATRICULADO"
"1818","393","10","2025-II","1","5.61","7.08",,"6.35","60","MATRICULADO"
"1819","393","18","2025-II","1","6.05","7.32",,"6.69","59","MATRICULADO"
"1820","393","11","2025-II","1","9.86","8.72",,"9.29","61","MATRICULADO"
"1821","393","3","2025-II","1","7.52","6.25",,"6.89","60","MATRICULADO"
"1822","394","21","2025-II","1","11.84","10.33",,"11.09","84","MATRICULADO"
"1823","394","19","2025-II","1","13.32","9.52",,"11.42","87","MATRICULADO"
"1824","394","17","2025-II","1","10.95","9.54",,"10.25","81","MATRICULADO"
"1825","394","23","2025-II","1","10.35","11.02",,"10.69","80","MATRICULADO"
"1826","394","4","2025-II","1","13.24","13.78",,"13.51","80","MATRICULADO"
"1827","395","13","2025-II","1","14.08","14.93",,"14.51","90","MATRICULADO"
"1828","395","16","2025-II","1","16.17","13.5",,"14.84","94","MATRICULADO"
"1829","395","1","2025-II","1","17.68","14.26",,"15.97","92","MATRICULADO"
"1830","395","23","2025-II","1","14.74","17.7",,"16.22","94","MATRICULADO"
"1831","395","22","2025-II","1","15.93","14.06",,"15","91","MATRICULADO"
"1832","395","6","2025-II","1","16.7","16.62",,"16.66","91","MATRICULADO"
"1833","396","18","2025-II","1","13.03","12.38",,"12.71","87","MATRICULADO"
"1834","396","2","2025-II","2","10.17","11.82",,"11","89","MATRICULADO"
"1835","396","6","2025-II","1","11.38","11.09",,"11.24","84","MATRICULADO"
"1836","396","10","2025-II","1","13.36","13.34",,"13.35","85","MATRICULADO"
"1837","396","9","2025-II","1","13.67","11.13",,"12.4","81","MATRICULADO"
"1838","396","19","2025-II","1","12.58","11.11",,"11.85","87","MATRICULADO"
"1839","397","12","2025-II","1","9.72","10.75",,"10.24","81","MATRICULADO"
"1840","397","24","2025-II","1","13.17","10.07",,"11.62","83","MATRICULADO"
"1841","397","14","2025-II","1","10.71","10.42",,"10.57","81","MATRICULADO"
"1842","397","13","2025-II","1","12.7","11.66",,"12.18","82","MATRICULADO"
"1843","398","18","2025-II","1","12.1","8.67",,"10.39","70","MATRICULADO"
"1844","398","28","2025-II","1","9.32","10.35",,"9.84","73","MATRICULADO"
"1845","398","20","2025-II","1","12.25","11.79",,"12.02","70","MATRICULADO"
"1846","398","7","2025-II","2","12.44","11.6",,"12.02","77","MATRICULADO"
"1847","399","25","2025-II","1","9.44","11.66",,"10.55","75","MATRICULADO"
"1848","399","2","2025-II","1","10.35","10.15",,"10.25","75","MATRICULADO"
"1849","399","21","2025-II","1","12.08","11.77",,"11.93","71","MATRICULADO"
"1850","399","19","2025-II","1","10.33","9.74",,"10.04","71","MATRICULADO"
"1851","399","28","2025-II","1","9.03","10.14",,"9.59","73","MATRICULADO"
"1852","400","3","2025-II","1","10.27","10.19",,"10.23","82","MATRICULADO"
"1853","400","20","2025-II","1","11.11","14.14",,"12.63","86","MATRICULADO"
"1854","400","18","2025-II","2","10.94","11.34",,"11.14","89","MATRICULADO"
"1855","400","21","2025-II","1","13.93","14.27",,"14.1","81","MATRICULADO"
"1856","400","5","2025-II","1","11.3","11.83",,"11.57","82","MATRICULADO"
"1857","401","24","2025-II","1","17.22","14.75",,"15.99","90","MATRICULADO"
"1858","401","11","2025-II","1","17.26","16.85",,"17.06","90","MATRICULADO"
"1859","401","13","2025-II","1","18.22","15.46",,"16.84","91","MATRICULADO"
"1860","401","27","2025-II","1","14.86","16.31",,"15.59","99","MATRICULADO"
"1861","401","8","2025-II","1","15.63","14.92",,"15.28","91","MATRICULADO"
"1862","402","9","2025-II","1","14.37","18.37",,"16.37","93","MATRICULADO"
"1863","402","24","2025-II","1","14.37","15.14",,"14.76","91","MATRICULADO"
"1864","402","17","2025-II","1","16.55","14.89",,"15.72","95","MATRICULADO"
"1865","402","27","2025-II","1","14.18","17.46",,"15.82","95","MATRICULADO"
"1866","402","11","2025-II","1","14.86","14.53",,"14.7","92","MATRICULADO"
"1867","402","13","2025-II","1","16.1","15.06",,"15.58","90","MATRICULADO"
"1868","403","25","2025-II","2","11.58","9.67",,"10.63","89","MATRICULADO"
"1869","403","15","2025-II","1","12","9.87",,"10.94","88","MATRICULADO"
"1870","403","4","2025-II","1","11.58","10.65",,"11.12","89","MATRICULADO"
"1871","403","23","2025-II","1","12.06","11.41",,"11.74","83","MATRICULADO"
"1872","403","20","2025-II","1","13","11.68",,"12.34","80","MATRICULADO"
"1873","404","16","2025-II","1","10.46","9.88",,"10.17","88","MATRICULADO"
"1874","404","23","2025-II","1","11.08","14.33",,"12.71","88","MATRICULADO"
"1875","404","2","2025-II","1","13.35","10.1",,"11.73","82","MATRICULADO"
"1876","404","13","2025-II","1","10.31","11.93",,"11.12","89","MATRICULADO"
"1877","405","21","2025-II","1","10.74","10.23",,"10.49","89","MATRICULADO"
"1878","405","14","2025-II","1","12.18","12.09",,"12.14","89","MATRICULADO"
"1879","405","11","2025-II","1","11.59","11.34",,"11.47","85","MATRICULADO"
"1880","405","24","2025-II","1","11.08","12.04",,"11.56","85","MATRICULADO"
"1881","405","13","2025-II","1","9.63","13",,"11.32","84","MATRICULADO"
"1882","405","1","2025-II","1","9.91","14.13",,"12.02","83","MATRICULADO"
"1883","406","24","2025-II","1","15.67","16.89",,"16.28","90","MATRICULADO"
"1884","406","12","2025-II","1","17.33","16.54",,"16.94","97","MATRICULADO"
"1885","406","26","2025-II","1","14.71","16.13",,"15.42","99","MATRICULADO"
"1886","406","27","2025-II","1","18.3","13.52",,"15.91","91","MATRICULADO"
"1887","406","19","2025-II","1","18.26","17.2",,"17.73","98","MATRICULADO"
"1888","406","1","2025-II","1","16.24","16.91",,"16.58","97","MATRICULADO"
"1889","407","28","2025-II","1","5.73","7.32",,"6.53","61","MATRICULADO"
"1890","407","10","2025-II","1","8.12","5.96",,"7.04","63","MATRICULADO"
"1891","407","6","2025-II","2","6.39","7.94",,"7.17","64","MATRICULADO"
"1892","407","2","2025-II","1","7.96","8.3",,"8.13","58","MATRICULADO"
"1893","408","23","2025-II","1","11.96","11.35",,"11.66","77","MATRICULADO"
"1894","408","5","2025-II","1","13.06","9.14",,"11.1","78","MATRICULADO"
"1895","408","4","2025-II","1","8.62","11",,"9.81","74","MATRICULADO"
"1896","408","19","2025-II","1","12.22","13.09",,"12.66","73","MATRICULADO"
"1897","408","1","2025-II","1","12.81","10.39",,"11.6","73","MATRICULADO"
"1898","408","11","2025-II","2","8.58","13.35",,"10.97","77","MATRICULADO"
"1899","409","23","2025-II","1","12.47","9.65",,"11.06","77","MATRICULADO"
"1900","409","4","2025-II","1","11.47","12.29",,"11.88","70","MATRICULADO"
"1901","409","22","2025-II","1","11.77","13.04",,"12.41","75","MATRICULADO"
"1902","409","5","2025-II","2","13.42","11.64",,"12.53","71","MATRICULADO"
"1903","409","2","2025-II","1","9.9","10.21",,"10.06","78","MATRICULADO"
"1904","409","9","2025-II","1","13.32","12.86",,"13.09","74","MATRICULADO"
"1905","410","24","2025-II","1","18.39","15.54",,"16.97","91","MATRICULADO"
"1906","410","9","2025-II","1","14.27","17.97",,"16.12","90","MATRICULADO"
"1907","410","10","2025-II","1","17.27","17.01",,"17.14","92","MATRICULADO"
"1908","410","4","2025-II","1","18.32","15.45",,"16.89","90","MATRICULADO"
"1909","411","11","2025-II","1","10.26","11.32",,"10.79","83","MATRICULADO"
"1910","411","22","2025-II","1","9.72","10.68",,"10.2","80","MATRICULADO"
"1911","411","15","2025-II","1","13.76","13.52",,"13.64","84","MATRICULADO"
"1912","411","26","2025-II","1","11.16","14.48",,"12.82","89","MATRICULADO"
"1913","411","27","2025-II","1","13.59","14.09",,"13.84","81","MATRICULADO"
"1914","412","23","2025-II","2","10.16","6.51",,"8.34","57","MATRICULADO"
"1915","412","14","2025-II","1","5.73","7.9",,"6.82","57","MATRICULADO"
"1916","412","24","2025-II","1","9.11","6.08",,"7.6","59","MATRICULADO"
"1917","412","22","2025-II","1","9.77","7.73",,"8.75","61","MATRICULADO"
"1918","413","5","2025-II","1","17.32","14.94",,"16.13","91","MATRICULADO"
"1919","413","25","2025-II","1","17.99","17.94",,"17.97","97","MATRICULADO"
"1920","413","3","2025-II","1","14.12","15.48",,"14.8","96","MATRICULADO"
"1921","414","11","2025-II","1","10.16","12.31",,"11.24","78","MATRICULADO"
"1922","414","22","2025-II","1","8.69","12.28",,"10.49","76","MATRICULADO"
"1923","414","2","2025-II","1","13.49","10.08",,"11.79","75","MATRICULADO"
"1924","414","28","2025-II","1","8.62","11.09",,"9.86","75","MATRICULADO"
"1925","414","1","2025-II","1","12.29","8.98",,"10.64","72","MATRICULADO"
"1926","414","21","2025-II","2","10.2","10.25",,"10.23","77","MATRICULADO"
"1927","415","16","2025-II","1","18.04","17.84",,"17.94","96","MATRICULADO"
"1928","415","14","2025-II","1","15.96","13.78",,"14.87","98","MATRICULADO"
"1929","415","25","2025-II","1","18.26","14.15",,"16.21","97","MATRICULADO"
"1930","415","17","2025-II","1","16.5","14.51",,"15.51","92","MATRICULADO"
"1931","416","23","2025-II","1","12.76","10.17",,"11.47","71","MATRICULADO"
"1932","416","16","2025-II","1","11.44","11.42",,"11.43","71","MATRICULADO"
"1933","416","1","2025-II","1","9.22","12.47",,"10.85","75","MATRICULADO"
"1934","416","9","2025-II","1","11.93","11.85",,"11.89","72","MATRICULADO"
"1935","416","12","2025-II","1","8.52","9.81",,"9.17","72","MATRICULADO"
"1936","416","19","2025-II","1","10.94","13.14",,"12.04","71","MATRICULADO"
"1937","417","27","2025-II","2","9.92","10.25",,"10.09","78","MATRICULADO"
"1938","417","12","2025-II","1","13.26","10.61",,"11.94","72","MATRICULADO"
"1939","417","28","2025-II","1","8.75","11.67",,"10.21","70","MATRICULADO"
"1940","417","6","2025-II","1","9.15","12.56",,"10.86","76","MATRICULADO"
"1941","418","4","2025-II","1","9.61","13.02",,"11.32","84","MATRICULADO"
"1942","418","5","2025-II","1","11.9","10.72",,"11.31","87","MATRICULADO"
"1943","418","6","2025-II","1","11.33","9.88",,"10.61","82","MATRICULADO"
"1944","418","27","2025-II","1","13.63","9.99",,"11.81","80","MATRICULADO"
"1945","418","22","2025-II","1","12.29","11.95",,"12.12","87","MATRICULADO"
"1946","419","22","2025-II","2","14.26","12.52",,"13.39","81","MATRICULADO"
"1947","419","1","2025-II","1","9.9","12.01",,"10.96","82","MATRICULADO"
"1948","419","24","2025-II","1","11.43","13.46",,"12.45","88","MATRICULADO"
"1949","419","19","2025-II","1","10.18","10.66",,"10.42","87","MATRICULADO"
"1950","419","3","2025-II","1","11.77","13.77",,"12.77","89","MATRICULADO"
"1951","419","27","2025-II","2","11.83","10.15",,"10.99","82","MATRICULADO"
"1952","420","4","2025-II","1","11","10.98",,"10.99","85","MATRICULADO"
"1953","420","1","2025-II","1","13.17","12.47",,"12.82","87","MATRICULADO"
"1954","420","2","2025-II","1","11.51","10.99",,"11.25","82","MATRICULADO"
"1955","420","15","2025-II","1","11.12","10.87",,"11","84","MATRICULADO"
"1956","420","6","2025-II","1","14.48","13.76",,"14.12","82","MATRICULADO"
"1957","420","23","2025-II","1","12.76","12.57",,"12.67","81","MATRICULADO"
"1958","421","21","2025-II","1","11.61","10.33",,"10.97","85","MATRICULADO"
"1959","421","10","2025-II","2","10.08","11.92",,"11","80","MATRICULADO"
"1960","421","26","2025-II","1","10.17","12.16",,"11.17","82","MATRICULADO"
"1961","421","20","2025-II","1","12.29","12.46",,"12.38","82","MATRICULADO"
"1962","421","19","2025-II","1","9.78","9.85",,"9.82","81","MATRICULADO"
"1963","422","17","2025-II","1","9.1","6.91",,"8.01","57","MATRICULADO"
"1964","422","13","2025-II","1","6.7","6.19",,"6.45","64","MATRICULADO"
"1965","422","9","2025-II","2","7.3","6.37",,"6.84","62","MATRICULADO"
"1966","422","12","2025-II","1","8.87","10.31",,"9.59","62","MATRICULADO"
"1967","423","26","2025-II","1","9.88","10.45",,"10.17","58","MATRICULADO"
"1968","423","18","2025-II","2","7.52","7.36",,"7.44","61","MATRICULADO"
"1969","423","4","2025-II","1","8.34","6.14",,"7.24","64","MATRICULADO"
"1970","423","9","2025-II","1","6.27","7.95",,"7.11","64","MATRICULADO"
"1971","424","1","2025-II","2","9.55","12.81",,"11.18","76","MATRICULADO"
"1972","424","24","2025-II","2","12.88","9.38",,"11.13","72","MATRICULADO"
"1973","424","20","2025-II","1","12.32","10.99",,"11.66","71","MATRICULADO"
"1974","424","14","2025-II","1","12.63","11.24",,"11.94","72","MATRICULADO"
"1975","425","11","2025-II","1","16.21","16.56",,"16.39","94","MATRICULADO"
"1976","425","9","2025-II","1","15.04","16.39",,"15.72","99","MATRICULADO"
"1977","425","4","2025-II","1","16.74","18.04",,"17.39","95","MATRICULADO"
"1978","425","8","2025-II","1","15.9","16.69",,"16.3","97","MATRICULADO"
"1979","425","24","2025-II","1","18.3","14.87",,"16.59","94","MATRICULADO"
"1980","425","17","2025-II","1","16.37","13.75",,"15.06","95","MATRICULADO"
"1981","426","11","2025-II","1","10.19","12.54",,"11.37","70","MATRICULADO"
"1982","426","20","2025-II","1","13.4","11.78",,"12.59","73","MATRICULADO"
"1983","426","21","2025-II","1","12.28","8.66",,"10.47","78","MATRICULADO"
"1984","426","6","2025-II","1","10.94","8.55",,"9.75","75","MATRICULADO"
"1985","427","11","2025-II","1","16.2","16.13",,"16.17","90","MATRICULADO"
"1986","427","13","2025-II","1","14.89","13.57",,"14.23","92","MATRICULADO"
"1987","427","4","2025-II","1","17.91","13.82",,"15.87","96","MATRICULADO"
"1988","427","5","2025-II","1","17.64","16.66",,"17.15","96","MATRICULADO"
"1989","428","5","2025-II","1","6.03","7.18",,"6.61","58","MATRICULADO"
"1990","428","24","2025-II","2","8.5","9.27",,"8.89","64","MATRICULADO"
"1991","428","17","2025-II","2","8.53","5.66",,"7.1","58","MATRICULADO"
"1992","428","18","2025-II","2","7.8","7.37",,"7.59","59","MATRICULADO"
"1993","428","10","2025-II","2","5.88","8.52",,"7.2","62","MATRICULADO"
"1994","428","4","2025-II","3","8.01","6.9",,"7.46","63","MATRICULADO"
"1995","429","20","2025-II","1","17.35","17.42",,"17.39","96","MATRICULADO"
"1996","429","21","2025-II","1","17.2","16.26",,"16.73","95","MATRICULADO"
"1997","429","2","2025-II","1","16.46","17.68",,"17.07","93","MATRICULADO"
"1998","429","14","2025-II","1","14.67","17.07",,"15.87","98","MATRICULADO"
"1999","429","6","2025-II","1","15.66","16.18",,"15.92","93","MATRICULADO"
"2000","429","9","2025-II","1","15.71","14.76",,"15.24","99","MATRICULADO"
"2001","430","8","2025-II","1","16.01","16.82",,"16.42","98","MATRICULADO"
"2002","430","3","2025-II","1","18.21","15.9",,"17.06","95","MATRICULADO"
"2003","430","12","2025-II","1","15.51","17.18",,"16.35","94","MATRICULADO"
"2004","430","6","2025-II","1","15.9","17.74",,"16.82","98","MATRICULADO"
"2005","430","14","2025-II","1","18.4","15.79",,"17.1","93","MATRICULADO"
"2006","431","26","2025-II","1","6.18","7.94",,"7.06","55","MATRICULADO"
"2007","431","20","2025-II","1","7.83","9.58",,"8.71","61","MATRICULADO"
"2008","431","28","2025-II","3","9.65","5.66",,"7.66","61","MATRICULADO"
"2009","431","7","2025-II","2","8.49","8.46",,"8.48","56","MATRICULADO"
"2010","431","3","2025-II","3","9.35","8.72",,"9.04","64","MATRICULADO"
"2011","431","18","2025-II","1","7.19","5.83",,"6.51","58","MATRICULADO"
"2012","432","23","2025-II","1","17.65","17.04",,"17.35","90","MATRICULADO"
"2013","432","4","2025-II","1","15.98","13.98",,"14.98","99","MATRICULADO"
"2014","432","18","2025-II","1","14.67","14.79",,"14.73","95","MATRICULADO"
"2015","432","5","2025-II","1","14.03","13.51",,"13.77","96","MATRICULADO"
"2016","433","8","2025-II","1","10.25","5.82",,"8.04","59","MATRICULADO"
"2017","433","5","2025-II","1","7.16","9.69",,"8.43","56","MATRICULADO"
"2018","433","14","2025-II","1","8.86","6.43",,"7.65","64","MATRICULADO"
"2019","433","1","2025-II","1","8.72","8.9",,"8.81","59","MATRICULADO"
"2020","433","9","2025-II","2","6.38","9.24",,"7.81","57","MATRICULADO"
"2021","433","23","2025-II","1","5.62","9.76",,"7.69","56","MATRICULADO"
"2022","434","8","2025-II","1","10.41","10.07",,"10.24","80","MATRICULADO"
"2023","434","22","2025-II","1","12.44","12.51",,"12.48","82","MATRICULADO"
"2024","434","12","2025-II","1","12.06","12.01",,"12.04","89","MATRICULADO"
"2025","434","10","2025-II","1","10.55","11.94",,"11.25","88","MATRICULADO"
"2026","435","10","2025-II","1","10.05","7.59",,"8.82","58","MATRICULADO"
"2027","435","15","2025-II","1","5.58","5.51",,"5.55","64","MATRICULADO"
"2028","435","24","2025-II","2","9.68","5.73",,"7.71","62","MATRICULADO"
"2029","435","14","2025-II","2","9.44","9.82",,"9.63","64","MATRICULADO"
"2030","435","5","2025-II","1","6.93","9.33",,"8.13","64","MATRICULADO"
"2031","435","17","2025-II","2","6.78","8.12",,"7.45","63","MATRICULADO"
"2032","436","22","2025-II","1","15.93","14.22",,"15.08","92","MATRICULADO"
"2033","436","25","2025-II","1","16.73","16.33",,"16.53","98","MATRICULADO"
"2034","436","7","2025-II","1","17.17","13.63",,"15.4","99","MATRICULADO"
"2035","436","16","2025-II","1","13.79","16.39",,"15.09","97","MATRICULADO"
"2036","437","21","2025-II","1","10.22","13.49",,"11.86","79","MATRICULADO"
"2037","437","22","2025-II","2","12.49","13.04",,"12.77","71","MATRICULADO"
"2038","437","1","2025-II","1","8.92","11.22",,"10.07","74","MATRICULADO"
"2039","437","20","2025-II","2","10.44","11.76",,"11.1","70","MATRICULADO"
"2040","438","6","2025-II","2","9.01","9.77",,"9.39","56","MATRICULADO"
"2041","438","7","2025-II","1","9.88","10.46",,"10.17","58","MATRICULADO"
"2042","438","20","2025-II","1","10.07","9.38",,"9.73","56","MATRICULADO"
"2043","438","11","2025-II","1","9.08","8.46",,"8.77","63","MATRICULADO"
"2044","438","9","2025-II","2","8.89","6.94",,"7.92","59","MATRICULADO"
"2045","438","5","2025-II","1","6.17","8.34",,"7.26","59","MATRICULADO"
"2046","439","26","2025-II","2","12.99","10.65",,"11.82","80","MATRICULADO"
"2047","439","17","2025-II","1","10.37","12.02",,"11.2","89","MATRICULADO"
"2048","439","14","2025-II","1","11.02","12",,"11.51","85","MATRICULADO"
"2049","439","13","2025-II","1","13.3","12.32",,"12.81","85","MATRICULADO"
"2050","439","1","2025-II","1","10.25","11.69",,"10.97","87","MATRICULADO"
"2051","440","18","2025-II","1","11.69","13.64",,"12.67","88","MATRICULADO"
